"ProvRoute","Year","Ponds"
"79116",2017,20.5
"79116",2018,20.1666666666667
"79116",2019,17
"79116",2022,13.6666666666667
"79118",1969,17.5
"79118",1970,19.5
"79118",1971,29
"79118",1972,9.5
"79118",1973,4.5
"79118",1974,25
"79118",1975,29
"79118",1976,12.5
"79118",1977,1.5
"79118",1978,6.5
"79118",1979,15.5
"79118",1980,4
"79118",1981,2.5
"79118",1982,3.5
"79118",1983,7.5
"79118",1984,2.5
"79118",1985,23
"79118",1986,6
"79118",1987,4.5
"79118",1988,2
"79118",1989,12
"79118",1990,3.5
"79118",1991,4.5
"79118",1992,1.5
"79118",1993,4
"79118",1994,18.5
"79118",1995,2
"79118",1996,23
"79118",1997,21
"79118",1998,7
"79118",1999,11
"79118",2000,2
"79118",2001,3.5
"79118",2002,2.5
"79118",2003,15.5
"79118",2004,8
"79118",2005,7
"79118",2006,6.5
"79118",2007,19
"79118",2008,4
"79118",2009,3.5
"79118",2010,10.5
"79118",2011,26
"79118",2012,21.5
"79118",2013,24.5
"79118",2014,18.5
"79118",2015,13
"79118",2016,3
"79118",2017,15.5
"79118",2018,12
"79118",2019,7.5
"79118",2022,2.5
"79113",1969,43.4
"79113",1970,91
"79113",1971,111.2
"79113",1972,67.8
"79113",1973,18.4
"79113",1974,90.8
"79113",1975,85
"79113",1976,62.6666666666667
"79113",1977,34.3333333333333
"79113",1978,117.5
"79113",1979,112.666666666667
"79113",1980,43.8333333333333
"79113",1981,10.3333333333333
"79113",1982,45
"79113",1983,62.5
"79113",1984,34
"79113",1985,86.1666666666667
"79113",1986,64.3333333333333
"79113",1987,26.8333333333333
"79113",1988,8.83333333333333
"79113",1989,7.16666666666667
"79113",1990,57.1666666666667
"79113",1991,60
"79113",1992,44.3333333333333
"79113",1993,29.6666666666667
"79113",1994,108.833333333333
"79113",1995,48.3333333333333
"79113",1996,139.666666666667
"79113",1997,108.5
"79113",1998,73
"79113",1999,65.8333333333333
"79113",2000,64.8333333333333
"79113",2001,99.5
"79113",2002,14.1666666666667
"79113",2003,36.6666666666667
"79113",2004,45.1666666666667
"79113",2005,134.833333333333
"79113",2006,209.166666666667
"79113",2007,88.1666666666667
"79113",2008,49.6666666666667
"79113",2009,101.333333333333
"79113",2010,160
"79113",2011,119.666666666667
"79113",2012,124
"79113",2013,73.25
"79113",2014,107
"79113",2015,126.5
"79113",2016,67.6666666666667
"79113",2017,62.3333333333333
"79113",2018,44.1666666666667
"79113",2019,22.3333333333333
"79113",2022,83
"79112",1969,35.5
"79112",1970,70
"79112",1971,111
"79112",1972,35
"79112",1973,3.5
"79112",1974,65
"79112",1975,50.5
"79112",1976,57
"79112",1977,33.5
"79112",1978,71
"79112",1979,92
"79112",1980,27
"79112",1981,5
"79112",1982,28.5
"79112",1983,61
"79112",1984,19.5
"79112",1985,34.5
"79112",1986,41
"79112",1987,15
"79112",1988,4
"79112",1989,11
"79112",1990,22
"79112",1991,51.5
"79112",1992,56
"79112",1993,27
"79112",1994,52.5
"79112",1995,33
"79112",1996,94.5
"79112",1997,64.5
"79112",1998,19
"79112",1999,39
"79112",2000,37.5
"79112",2001,96
"79112",2002,22
"79112",2003,33.5
"79112",2004,41.5
"79112",2005,69
"79112",2006,70.5
"79112",2007,65.5
"79112",2008,35
"79112",2009,114.5
"79112",2010,42
"79112",2011,83.5
"79112",2012,133.5
"79112",2013,56
"79112",2014,92
"79112",2015,94.5
"79112",2016,13.5
"79112",2017,17.5
"79112",2018,11.5
"79112",2019,14
"79112",2022,35.5
"4204",1969,28.5
"4204",1970,28.5
"4204",1971,18.5
"4204",1972,24.5
"4204",1973,24
"4204",1974,20
"4204",1975,30.5
"4204",1976,30.5
"4204",1977,12
"4204",1978,28
"4204",1979,24
"4204",1980,22.5
"4204",1981,26
"4204",1982,23.5
"4204",1983,17.5
"4204",1984,15
"4204",1985,20
"4204",1986,28.5
"4204",1987,36
"4204",1988,19.5
"4204",1989,30
"4204",1990,42.5
"4204",1991,34
"4204",1992,18
"4204",1993,35
"4204",1994,42.5
"4204",1995,54
"4204",1996,29
"4204",1997,25.5
"4204",1998,21.5
"4204",1999,14.5
"4204",2000,13
"4204",2001,27.5
"4204",2002,34.5
"4204",2003,40
"4204",2004,13.5
"4204",2005,26
"4204",2006,67
"4204",2007,24.5
"4204",2008,19.5
"4204",2009,32
"4204",2010,49
"4204",2011,53.5
"4204",2012,14
"4204",2013,24.5
"4204",2014,57.5
"4204",2015,24.5
"4204",2016,16
"4204",2017,25
"4204",2018,31
"4204",2019,40.5
"4204",2022,20.5
"79115",1969,56.8
"79115",1970,83.2
"79115",1971,59.8
"79115",1972,29.4
"79115",1973,21.2
"79115",1974,67.4
"79115",1975,79.4
"79115",1976,66.8
"79115",1977,21.6
"79115",1978,39
"79115",1979,74.4
"79115",1980,36.2
"79115",1981,5
"79115",1982,56.6
"79115",1983,70.6
"79115",1984,28
"79115",1985,42.4
"79115",1986,70.8
"79115",1987,37
"79115",1988,8.4
"79115",1989,10.2
"79115",1990,12
"79115",1991,38.2
"79115",1992,7.8
"79115",1993,18.2
"79115",1994,51.8
"79115",1995,13.8
"79115",1996,76.6
"79115",1997,97
"79115",1998,34.6
"79115",1999,63.4
"79115",2000,26.6
"79115",2001,33.6
"79115",2002,6.2
"79115",2003,110.8
"79115",2004,41.2
"79115",2005,59.2
"79115",2006,75.6
"79115",2007,63.8
"79115",2008,9.6
"79115",2009,62.6
"79115",2010,68.4
"79115",2011,106.6
"79115",2012,90.2
"79115",2013,82.2
"79115",2014,74.8
"79115",2015,60.6
"79115",2016,29.4
"79115",2017,41.2
"79115",2018,41.2
"79115",2019,28.8
"79115",2022,21.6
"4207",1969,3
"4207",1970,5.5
"4207",1971,3
"4207",1972,4.5
"4207",1973,2.5
"4207",1974,10.5
"4207",1975,12.5
"4207",1976,8.5
"4207",1977,3.5
"4207",1978,9
"4207",1979,8.5
"4207",1980,6
"4207",1981,4
"4207",1982,11
"4207",1983,10
"4207",1984,3
"4207",1985,12
"4207",1986,6
"4207",1987,6
"4207",1988,5
"4207",1989,3.5
"4207",1990,6
"4207",1991,6
"4207",1992,7
"4207",1993,9
"4207",1994,11.5
"4207",1995,10
"4207",1996,16
"4207",1997,12.5
"4207",1998,5.5
"4207",1999,4
"4207",2000,5
"4207",2001,6
"4207",2002,6.5
"4207",2003,20
"4207",2004,11
"4207",2005,9
"4207",2006,15
"4207",2007,6.5
"4207",2008,6.5
"4207",2009,8
"4207",2010,23.5
"4207",2011,22
"4207",2012,5.5
"4207",2013,8
"4207",2014,16
"4207",2015,9
"4207",2016,7
"4207",2017,6.5
"4207",2018,15
"4207",2019,7.5
"4207",2022,7.5
"79114",1969,22.3333333333333
"79114",1970,36.3333333333333
"79114",1971,12.6666666666667
"79114",1972,8.33333333333333
"79114",1973,4.33333333333333
"79114",1974,37.6666666666667
"79114",1975,25.6666666666667
"79114",1976,15.6666666666667
"79114",1977,7
"79114",1978,12.3333333333333
"79114",1979,23.3333333333333
"79114",1980,9.33333333333333
"79114",1981,8.33333333333333
"79114",1982,13
"79114",1983,20.3333333333333
"79114",1984,13
"79114",1985,19.6666666666667
"79114",1986,43
"79114",1987,15.3333333333333
"79114",1988,9.66666666666667
"79114",1989,9.66666666666667
"79114",1990,11.3333333333333
"79114",1991,30
"79114",1992,9.66666666666667
"79114",1993,12.6666666666667
"79114",1994,31.6666666666667
"79114",1995,20
"79114",1996,50.3333333333333
"79114",1997,37.6666666666667
"79114",1998,14.3333333333333
"79114",1999,31.6666666666667
"79114",2000,12
"79114",2001,18
"79114",2002,10.3333333333333
"79114",2003,21
"79114",2004,15
"79114",2005,22
"79114",2006,16.6666666666667
"79114",2007,16
"79114",2008,9.66666666666667
"79114",2009,20
"79114",2010,36.6666666666667
"79114",2011,43
"79114",2012,38
"79114",2013,40.6666666666667
"79114",2014,44
"79114",2015,14.6666666666667
"79114",2016,17.3333333333333
"79114",2017,11.6666666666667
"79114",2018,7.66666666666667
"79114",2019,6.66666666666667
"79114",2022,14
"4206",1969,7.25
"4206",1970,5.25
"4206",1971,7.25
"4206",1972,3.75
"4206",1973,6.5
"4206",1974,12
"4206",1975,12.5
"4206",1976,7.25
"4206",1977,3.75
"4206",1978,9
"4206",1979,8.25
"4206",1980,6.25
"4206",1981,4.5
"4206",1982,11.5
"4206",1983,5.75
"4206",1984,4.25
"4206",1985,8.5
"4206",1986,8.75
"4206",1987,8.25
"4206",1988,7.75
"4206",1989,8.5
"4206",1990,12
"4206",1991,11.25
"4206",1992,10.75
"4206",1993,12.5
"4206",1994,14.25
"4206",1995,9
"4206",1996,16
"4206",1997,17.5
"4206",1998,11.75
"4206",1999,8.25
"4206",2000,6.25
"4206",2001,4.75
"4206",2002,7.75
"4206",2003,20
"4206",2004,14.25
"4206",2005,11
"4206",2006,15.25
"4206",2007,12
"4206",2008,10.75
"4206",2009,9
"4206",2010,22.25
"4206",2011,19.5
"4206",2012,10.75
"4206",2013,13.75
"4206",2014,16.5
"4206",2015,9.5
"4206",2016,7.5
"4206",2017,10.25
"4206",2018,13.75
"4206",2019,8.75
"4206",2022,10.25
"79109",1969,19
"79109",1970,22.5
"79109",1971,28
"79109",1972,17
"79109",1973,19.5
"79109",1974,27
"79109",1975,25
"79109",1976,10
"79109",1977,12
"79109",1978,30
"79109",1979,23.5
"79109",1980,11
"79109",1981,4
"79109",1982,16.5
"79109",1983,14
"79109",1984,12.5
"79109",1985,27.5
"79109",1986,25.5
"79109",1987,43
"79109",1988,23
"79109",1989,12
"79109",1990,19
"79109",1991,43.5
"79109",1992,9
"79109",1993,35.5
"79109",1994,35.5
"79109",1995,20
"79109",1996,29
"79109",1997,26.5
"79109",1998,9.5
"79109",1999,20.5
"79109",2000,8.5
"79109",2001,14
"79109",2002,18.5
"79109",2003,58
"79109",2004,37.5
"79109",2005,33.5
"79109",2006,24
"79109",2007,38
"79109",2008,27
"79109",2009,25
"79109",2010,70
"79109",2011,50.5
"79109",2012,25.5
"79109",2013,27
"79109",2014,22.5
"79109",2015,12.5
"79109",2016,9.5
"79109",2017,22
"79109",2018,27
"79109",2019,26.5
"79109",2022,16.5
"4201",1969,11.5
"4201",1970,14.75
"4201",1971,8
"4201",1972,10.5
"4201",1973,11.25
"4201",1974,19
"4201",1975,18.5
"4201",1976,16.5
"4201",1977,9
"4201",1978,21.5
"4201",1979,18.75
"4201",1980,11.5
"4201",1981,8.5
"4201",1982,23.75
"4201",1983,20.25
"4201",1984,13.75
"4201",1985,32.5
"4201",1986,23.5
"4201",1987,23
"4201",1988,29.5
"4201",1989,15.75
"4201",1990,31.75
"4201",1991,25
"4201",1992,11.5
"4201",1993,36.5
"4201",1994,26
"4201",1995,26.25
"4201",1996,20
"4201",1997,18.75
"4201",1998,9.25
"4201",1999,11.25
"4201",2000,10.5
"4201",2001,12
"4201",2002,12.5
"4201",2003,29
"4201",2004,18
"4201",2005,24.25
"4201",2006,30.75
"4201",2007,24.25
"4201",2008,31.25
"4201",2009,14.75
"4201",2010,35.75
"4201",2011,40
"4201",2012,22.75
"4201",2013,30.5
"4201",2014,34.25
"4201",2015,14.5
"4201",2016,12.75
"4201",2017,21
"4201",2018,20.75
"4201",2019,19.75
"4201",2022,14.25
"45043",1969,NA
"45043",1970,47.6666666666667
"45043",1971,22
"45043",1972,59.3333333333333
"45043",1973,5.33333333333333
"45043",1974,54.6666666666667
"45043",1975,19.3333333333333
"45043",1976,35.3333333333333
"45043",1977,25.6666666666667
"45043",1978,56.6666666666667
"45043",1979,28.3333333333333
"45043",1980,11.3333333333333
"45043",1981,17
"45043",1982,18
"45043",1983,39.6666666666667
"45043",1984,16.3333333333333
"45043",1985,35.6666666666667
"45043",1986,48
"45043",1987,23.6666666666667
"45043",1988,39.6666666666667
"45043",1989,7.33333333333333
"45043",1990,47
"45043",1991,20.6666666666667
"45043",1992,32.6666666666667
"45043",1993,35.6666666666667
"45043",1994,28.6666666666667
"45043",1995,29
"45043",1996,60.3333333333333
"45043",1997,85
"45043",1998,33.6666666666667
"45043",1999,7.66666666666667
"45043",2000,42
"45043",2001,68
"45043",2002,0
"45043",2003,9.66666666666667
"45043",2004,40.6666666666667
"45043",2005,66.6666666666667
"45043",2006,44.3333333333333
"45043",2007,57
"45043",2008,40
"45043",2009,71
"45043",2010,16
"45043",2011,28.3333333333333
"45043",2012,7
"45043",2013,27.3333333333333
"45043",2014,37
"45043",2015,23
"45043",2016,22.6666666666667
"45043",2017,29
"45043",2018,21.3333333333333
"45043",2019,16.6666666666667
"45043",2022,32.6666666666667
"79108",1969,26.5
"79108",1970,31
"79108",1971,31.5
"79108",1972,6
"79108",1973,5
"79108",1974,29.5
"79108",1975,49.5
"79108",1976,26
"79108",1977,4
"79108",1978,18.5
"79108",1979,28
"79108",1980,9
"79108",1981,5.5
"79108",1982,19
"79108",1983,15.5
"79108",1984,3.5
"79108",1985,16.5
"79108",1986,27
"79108",1987,47
"79108",1988,8
"79108",1989,16
"79108",1990,9
"79108",1991,27.5
"79108",1992,5.5
"79108",1993,18.5
"79108",1994,27.5
"79108",1995,8
"79108",1996,43.5
"79108",1997,36.5
"79108",1998,12
"79108",1999,21.5
"79108",2000,4.5
"79108",2001,7
"79108",2002,20.5
"79108",2003,62.5
"79108",2004,43
"79108",2005,30
"79108",2006,24
"79108",2007,37.5
"79108",2008,6.5
"79108",2009,32
"79108",2010,40.5
"79108",2011,70
"79108",2012,30.5
"79108",2013,29.5
"79108",2014,33.5
"79108",2015,22.5
"79108",2016,7.5
"79108",2017,24.5
"79108",2018,33
"79108",2019,33
"79108",2022,20
"79111",1969,67
"79111",1970,118.142857142857
"79111",1971,130.571428571429
"79111",1972,98
"79111",1973,33.2857142857143
"79111",1974,143.714285714286
"79111",1975,90.7142857142857
"79111",1976,90.8571428571429
"79111",1977,74.1428571428571
"79111",1978,141.428571428571
"79111",1979,152.142857142857
"79111",1980,48.5714285714286
"79111",1981,24
"79111",1982,45.8571428571429
"79111",1983,105.285714285714
"79111",1984,33.4285714285714
"79111",1985,121.428571428571
"79111",1986,96.1428571428571
"79111",1987,57.7142857142857
"79111",1988,29.5714285714286
"79111",1989,11
"79111",1990,84.8571428571429
"79111",1991,54.2857142857143
"79111",1992,74.5714285714286
"79111",1993,47.8571428571429
"79111",1994,78.7142857142857
"79111",1995,73.2857142857143
"79111",1996,133.142857142857
"79111",1997,134.142857142857
"79111",1998,123.714285714286
"79111",1999,77.8571428571429
"79111",2000,116
"79111",2001,157.428571428571
"79111",2002,42.7142857142857
"79111",2003,52.1428571428571
"79111",2004,75.1428571428571
"79111",2005,186.571428571429
"79111",2006,178.714285714286
"79111",2007,116.571428571429
"79111",2008,78.5714285714286
"79111",2009,141.714285714286
"79111",2010,175.285714285714
"79111",2011,133.428571428571
"79111",2012,187.285714285714
"79111",2013,117
"79111",2014,120.285714285714
"79111",2015,124.142857142857
"79111",2016,99
"79111",2017,91.4285714285714
"79111",2018,60.8571428571429
"79111",2019,43.5714285714286
"79111",2022,96.5714285714286
"4203",1969,31.25
"4203",1970,33
"4203",1971,18.5
"4203",1972,18
"4203",1973,18.25
"4203",1974,22
"4203",1975,13.25
"4203",1976,35.5
"4203",1977,13.25
"4203",1978,52
"4203",1979,35.75
"4203",1980,31.5
"4203",1981,38
"4203",1982,54.5
"4203",1983,28
"4203",1984,8.5
"4203",1985,30.25
"4203",1986,45.75
"4203",1987,40.75
"4203",1988,8.75
"4203",1989,47.25
"4203",1990,59.75
"4203",1991,24.75
"4203",1992,6.5
"4203",1993,52.75
"4203",1994,62
"4203",1995,20
"4203",1996,35.5
"4203",1997,30.25
"4203",1998,15.25
"4203",1999,8.25
"4203",2000,11.75
"4203",2001,27.75
"4203",2002,28.5
"4203",2003,54.5
"4203",2004,14.25
"4203",2005,24.25
"4203",2006,80
"4203",2007,33.5
"4203",2008,33.25
"4203",2009,45.5
"4203",2010,42.25
"4203",2011,105.5
"4203",2012,32.5
"4203",2013,48.5
"4203",2014,76.5
"4203",2015,28
"4203",2016,11
"4203",2017,18.75
"4203",2018,49.25
"4203",2019,27
"4203",2022,9.25
"4712",1969,7.66666666666667
"4712",1970,9
"4712",1971,6.33333333333333
"4712",1972,4
"4712",1973,3
"4712",1974,6.66666666666667
"4712",1975,7
"4712",1976,9
"4712",1977,1.66666666666667
"4712",1978,14.6666666666667
"4712",1979,8.66666666666667
"4712",1980,10.3333333333333
"4712",1981,6
"4712",1982,22.3333333333333
"4712",1983,7.33333333333333
"4712",1984,5.33333333333333
"4712",1985,14
"4712",1986,18
"4712",1987,7.33333333333333
"4712",1988,10
"4712",1989,15.6666666666667
"4712",1990,13.6666666666667
"4712",1991,18.3333333333333
"4712",1992,3.33333333333333
"4712",1993,27.3333333333333
"4712",1994,9
"4712",1995,4
"4712",1996,12
"4712",1997,11.3333333333333
"4712",1998,4
"4712",1999,9.33333333333333
"4712",2000,6.33333333333333
"4712",2001,10
"4712",2002,21.6666666666667
"4712",2003,13.6666666666667
"4712",2004,7.66666666666667
"4712",2005,9.66666666666667
"4712",2006,9.66666666666667
"4712",2007,25.3333333333333
"4712",2008,12
"4712",2009,3
"4712",2010,17.3333333333333
"4712",2011,30.6666666666667
"4712",2012,6
"4712",2013,13.6666666666667
"4712",2014,22.3333333333333
"4712",2015,10
"4712",2016,8.66666666666667
"4712",2017,9.33333333333333
"4712",2018,14.6666666666667
"4712",2019,5.33333333333333
"4712",2022,8.66666666666667
"4202",1969,8.5
"4202",1970,2.25
"4202",1971,6.25
"4202",1972,6
"4202",1973,3
"4202",1974,4.75
"4202",1975,8.25
"4202",1976,8.25
"4202",1977,3.25
"4202",1978,22.75
"4202",1979,16.25
"4202",1980,8.75
"4202",1981,6.5
"4202",1982,15.25
"4202",1983,9.25
"4202",1984,3.5
"4202",1985,8.75
"4202",1986,13
"4202",1987,8.25
"4202",1988,5.25
"4202",1989,17.75
"4202",1990,14
"4202",1991,10.25
"4202",1992,5
"4202",1993,16
"4202",1994,24.5
"4202",1995,7.75
"4202",1996,15.75
"4202",1997,11.25
"4202",1998,7
"4202",1999,5.5
"4202",2000,5.75
"4202",2001,3.75
"4202",2002,7.5
"4202",2003,19.25
"4202",2004,8
"4202",2005,3
"4202",2006,7
"4202",2007,13.25
"4202",2008,6.5
"4202",2009,10
"4202",2010,31.25
"4202",2011,55.75
"4202",2012,10.25
"4202",2013,12.25
"4202",2014,33.5
"4202",2015,9
"4202",2016,8.25
"4202",2017,8.25
"4202",2018,31.5
"4202",2019,7
"4202",2022,4
"79105",1969,50
"79105",1970,84.1428571428571
"79105",1971,56.1428571428571
"79105",1972,39.7142857142857
"79105",1973,18.8571428571429
"79105",1974,75.8571428571429
"79105",1975,69.4285714285714
"79105",1976,47
"79105",1977,30.7142857142857
"79105",1978,47
"79105",1979,59.4285714285714
"79105",1980,27.7142857142857
"79105",1981,16.2857142857143
"79105",1982,50.7142857142857
"79105",1983,60.7142857142857
"79105",1984,38
"79105",1985,48.2857142857143
"79105",1986,70.5714285714286
"79105",1987,26.7142857142857
"79105",1988,19.5714285714286
"79105",1989,24.8571428571429
"79105",1990,20.5714285714286
"79105",1991,46.4285714285714
"79105",1992,17
"79105",1993,26.8571428571429
"79105",1994,55.4285714285714
"79105",1995,35.7142857142857
"79105",1996,82.5714285714286
"79105",1997,87.7142857142857
"79105",1998,51.2857142857143
"79105",1999,73
"79105",2000,29.8571428571429
"79105",2001,59.8571428571429
"79105",2002,27.7142857142857
"79105",2003,93.5714285714286
"79105",2004,54
"79105",2005,65
"79105",2006,59
"79105",2007,48.1428571428571
"79105",2008,11.2857142857143
"79105",2009,74.8571428571429
"79105",2010,100.571428571429
"79105",2011,98.1428571428571
"79105",2012,76.8571428571429
"79105",2013,77.4285714285714
"79105",2014,64.2857142857143
"79105",2015,44.8571428571429
"79105",2016,29.5714285714286
"79105",2017,39.7142857142857
"79105",2018,39.8571428571429
"79105",2019,41.7142857142857
"79105",2022,51.4285714285714
"79104",1969,51.8
"79104",1970,77.4
"79104",1971,58
"79104",1972,44
"79104",1973,11
"79104",1974,65
"79104",1975,76.2
"79104",1976,47.6
"79104",1977,19.2
"79104",1978,44.4
"79104",1979,63.2
"79104",1980,18.2
"79104",1981,13.2
"79104",1982,51.2
"79104",1983,53
"79104",1984,14
"79104",1985,25.2
"79104",1986,66.4
"79104",1987,22
"79104",1988,9.4
"79104",1989,16.8
"79104",1990,12.2
"79104",1991,38.2
"79104",1992,15.4
"79104",1993,15.2
"79104",1994,50.2
"79104",1995,23.4
"79104",1996,65.4
"79104",1997,72.8
"79104",1998,36.4
"79104",1999,63.4
"79104",2000,14.6
"79104",2001,41.2
"79104",2002,31.4
"79104",2003,106
"79104",2004,39.4
"79104",2005,48.8
"79104",2006,20.4
"79104",2007,29
"79104",2008,12.4
"79104",2009,65.8
"79104",2010,81.6
"79104",2011,91.2
"79104",2012,69.8
"79104",2013,71.4
"79104",2014,51.8
"79104",2015,35.8
"79104",2016,18
"79104",2017,30.4
"79104",2018,21.8
"79104",2019,25.4
"79104",2022,22
"79107",1969,17
"79107",1970,21
"79107",1971,12.5
"79107",1972,13.5
"79107",1973,12
"79107",1974,14.5
"79107",1975,24.25
"79107",1976,15.75
"79107",1977,22
"79107",1978,24.75
"79107",1979,18.5
"79107",1980,10.25
"79107",1981,6
"79107",1982,13.5
"79107",1983,12
"79107",1984,7.75
"79107",1985,18.5
"79107",1986,37.75
"79107",1987,31
"79107",1988,14.5
"79107",1989,12.75
"79107",1990,11.75
"79107",1991,34.25
"79107",1992,9.5
"79107",1993,16
"79107",1994,32.75
"79107",1995,12.5
"79107",1996,20.75
"79107",1997,26
"79107",1998,8.75
"79107",1999,17.25
"79107",2000,9.25
"79107",2001,9.75
"79107",2002,15.5
"79107",2003,29
"79107",2004,31
"79107",2005,20.25
"79107",2006,26.25
"79107",2007,21
"79107",2008,7
"79107",2009,35.5
"79107",2010,33
"79107",2011,31.25
"79107",2012,26
"79107",2013,16.75
"79107",2014,18.75
"79107",2015,16.25
"79107",2016,8
"79107",2017,16.75
"79107",2018,16.25
"79107",2019,17.75
"79107",2022,12
"79106",1969,34.25
"79106",1970,49.5
"79106",1971,26.25
"79106",1972,9.75
"79106",1973,9.75
"79106",1974,47.5
"79106",1975,53.25
"79106",1976,30.75
"79106",1977,8.5
"79106",1978,30
"79106",1979,40.25
"79106",1980,15.25
"79106",1981,3.25
"79106",1982,19.75
"79106",1983,38.5
"79106",1984,9.5
"79106",1985,14.5
"79106",1986,44.5
"79106",1987,6.25
"79106",1988,4.5
"79106",1989,14
